company_name	id	number_of_inventors	number_of_local_inventors	number_of_remote_inventors	number_of_clusters (local+remote)	radius_local	radius_remote	local_cluster	nonlocal_cluster	remote_cluster
microsoft	7706415	5	4	1	2	70	70	{'number_of_inventors_in_cluster': 4, 'locations': '(37.3394 -121.8939); (37.3394 -121.8939); (37.775 -122.4183); (37.3689 -122.0353)', 'center_lat': 37.3394, 'center_lng': -121.8939, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(47.6106 -122.1994)', 'center_lat': 47.6106, 'center_lng': -122.1994, 'state': 'WA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 1142.3775363225773}]
microsoft	7716290	3	2	1	2	70	70	{'number_of_inventors_in_cluster': 2, 'locations': '(47.6742 -122.1203); (47.6436 -122.2289)', 'center_lat': 47.6742, 'center_lng': -122.1203, 'state': 'WA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(37.5028 -122.4683)', 'center_lat': 37.5028, 'center_lng': -122.4683, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 1131.363491860267}]
microsoft	7757250	3	2	1	2	70	70	{'number_of_inventors_in_cluster': 2, 'locations': '(47.6817 -122.2075); (47.6106 -122.1994)', 'center_lat': 47.6817, 'center_lng': -122.2075, 'state': 'WA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(37.775 -122.4183)', 'center_lat': 37.775, 'center_lng': -122.4183, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 1101.7081446824761}]
microsoft	7777902	7	4	3	3	70	70	{'number_of_inventors_in_cluster': 4, 'locations': '(47.6064 -122.3308); (47.6742 -122.1203); (47.6106 -122.1994); (47.5708 -122.2208)', 'center_lat': 47.6064, 'center_lng': -122.3308, 'state': 'WA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 2, 'locations': '(37.3394 -121.8939); (37.3861 -122.0828)', 'center_lat': 37.3394, 'center_lng': -121.8939, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 1142.1952345598434}, {'number_of_inventors_in_cluster': 1, 'locations': '(43.6956 -116.3531)', 'center_lat': 43.6956, 'center_lng': -116.3531, 'state': 'ID', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 636.0376128433726}]
microsoft	7796309	5	3	2	3	70	70	{'number_of_inventors_in_cluster': 3, 'locations': '(47.6106 -122.1994); (47.6064 -122.3308); (47.5708 -122.2208)', 'center_lat': 47.6106, 'center_lng': -122.1994, 'state': 'WA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(37.3861 -122.0828)', 'center_lat': 37.3861, 'center_lng': -122.0828, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 1136.9523385825958}, {'number_of_inventors_in_cluster': 1, 'locations': '(43.6956 -116.3531)', 'center_lat': 43.6956, 'center_lng': -116.3531, 'state': 'ID', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 628.9442228160704}]
microsoft	7813000	4	2	2	3	70	70	{'number_of_inventors_in_cluster': 2, 'locations': '(47.7544 -122.1622); (47.6064 -122.3308)', 'center_lat': 47.7544, 'center_lng': -122.1622, 'state': 'WA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(37.3861 -122.0828)', 'center_lat': 37.3861, 'center_lng': -122.0828, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 1152.920515392009}, {'number_of_inventors_in_cluster': 1, 'locations': '(43.6956 -116.3531)', 'center_lat': 43.6956, 'center_lng': -116.3531, 'state': 'ID', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 637.6416526136768}]
microsoft	7813268	6	4	2	2	70	70	{'number_of_inventors_in_cluster': 4, 'locations': '(37.4419 -122.1419); (37.3861 -122.0828); (37.3542 -121.9542); (37.5842 -122.365)', 'center_lat': 37.4419, 'center_lng': -122.1419, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 2, 'locations': '(47.6742 -122.1203); (47.6817 -122.2075)', 'center_lat': 47.6742, 'center_lng': -122.1203, 'state': 'WA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 1137.7812104227116}]
microsoft	7818766	3	3	0	1	70	70	{'number_of_inventors_in_cluster': 3, 'locations': '(37.4853 -122.2353); (37.3689 -122.0353); (37.4539 -122.1811)', 'center_lat': 37.4853, 'center_lng': -122.2353, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
microsoft	7822699	5	5	0	1	70	70	{'number_of_inventors_in_cluster': 5, 'locations': '(47.6106 -122.1994); (47.6742 -122.1203); (47.6106 -122.1994); (47.6742 -122.1203); (47.6419 -122.0792)', 'center_lat': 47.6106, 'center_lng': -122.1994, 'state': 'WA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
microsoft	7822993	3	1	2	3	70	70	{'number_of_inventors_in_cluster': 1, 'locations': '(41.2786 -72.5281)', 'center_lat': 41.2786, 'center_lng': -72.5281, 'state': 'CT', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(37.3689 -122.0353)', 'center_lat': 37.3689, 'center_lng': -122.0353, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 4222.977600787915}, {'number_of_inventors_in_cluster': 1, 'locations': '(47.6742 -122.1203)', 'center_lat': 47.6742, 'center_lng': -122.1203, 'state': 'WA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 3929.249921784034}]
microsoft	7848618	3	2	1	2	70	70	{'number_of_inventors_in_cluster': 2, 'locations': '(37.775 -122.4183); (37.4419 -122.1419)', 'center_lat': 37.775, 'center_lng': -122.4183, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(38.5789 -122.5786)', 'center_lat': 38.5789, 'center_lng': -122.5786, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 90.4810869566433}]
microsoft	7849233	3	3	0	1	70	70	{'number_of_inventors_in_cluster': 3, 'locations': '(37.4853 -122.2353); (37.2267 -121.9736); (37.4419 -122.1419)', 'center_lat': 37.4853, 'center_lng': -122.2353, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
microsoft	7861269	2	2	0	1	70	70	{'number_of_inventors_in_cluster': 2, 'locations': '(37.3861 -122.0828); (37.6306 -122.41)', 'center_lat': 37.3861, 'center_lng': -122.0828, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
microsoft	7880918	6	3	3	3	70	70	{'number_of_inventors_in_cluster': 3, 'locations': '(47.6064 -122.3308); (47.6742 -122.1203); (47.6106 -122.1994)', 'center_lat': 47.6064, 'center_lng': -122.3308, 'state': 'WA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 2, 'locations': '(37.3394 -121.8939); (37.3861 -122.0828)', 'center_lat': 37.3394, 'center_lng': -121.8939, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 1142.1952345598434}, {'number_of_inventors_in_cluster': 1, 'locations': '(43.6956 -116.3531)', 'center_lat': 43.6956, 'center_lng': -116.3531, 'state': 'ID', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 636.0376128433726}]
microsoft	7891008	4	4	0	1	70	70	{'number_of_inventors_in_cluster': 4, 'locations': '(47.6742 -122.1203); (47.6742 -122.1203); (47.6211 -122.2264); (47.7544 -122.1622)', 'center_lat': 47.6742, 'center_lng': -122.1203, 'state': 'WA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
microsoft	7907152	4	4	0	1	70	70	{'number_of_inventors_in_cluster': 4, 'locations': '(37.4419 -122.1419); (37.4539 -122.1811); (37.775 -122.4183); (37.775 -122.4183)', 'center_lat': 37.4419, 'center_lng': -122.1419, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
microsoft	7913279	2	1	1	2	70	70	{'number_of_inventors_in_cluster': 1, 'locations': '(37.2267 -121.9736)', 'center_lat': 37.2267, 'center_lng': -121.9736, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(33.6117 -111.7167)', 'center_lat': 33.6117, 'center_lng': -111.7167, 'state': 'AZ', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 1011.9032280942539}]
microsoft	7925903	4	4	0	1	70	70	{'number_of_inventors_in_cluster': 4, 'locations': '(37.3861 -122.0828); (37.3689 -122.0353); (37.775 -122.4183); (37.3231 -122.0311)', 'center_lat': 37.3861, 'center_lng': -122.0828, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
microsoft	7933874	4	2	2	3	70	70	{'number_of_inventors_in_cluster': 2, 'locations': '(47.6106 -122.1994); (47.6064 -122.3308)', 'center_lat': 47.6106, 'center_lng': -122.1994, 'state': 'WA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(37.3861 -122.0828)', 'center_lat': 37.3861, 'center_lng': -122.0828, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 1136.9523385825958}, {'number_of_inventors_in_cluster': 1, 'locations': '(43.6956 -116.3531)', 'center_lat': 43.6956, 'center_lng': -116.3531, 'state': 'ID', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 628.9442228160704}]
microsoft	7937382	4	4	0	1	70	70	{'number_of_inventors_in_cluster': 4, 'locations': '(37.4853 -122.2353); (37.2267 -121.9736); (37.2639 -122.0219); (37.3394 -121.8939)', 'center_lat': 37.4853, 'center_lng': -122.2353, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
microsoft	7944863	7	6	1	2	70	70	{'number_of_inventors_in_cluster': 6, 'locations': '(37.775 -122.4183); (37.4853 -122.2353); (37.3861 -122.0828); (37.3861 -122.0828); (37.3542 -121.9542); (37.5842 -122.365)', 'center_lat': 37.775, 'center_lng': -122.4183, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(47.6742 -122.1203)', 'center_lat': 47.6742, 'center_lng': -122.1203, 'state': 'WA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 1101.0075616423444}]
microsoft	7969891	3	3	0	1	70	70	{'number_of_inventors_in_cluster': 3, 'locations': '(37.4853 -122.2353); (37.3394 -121.8939); (37.43 -122.2528)', 'center_lat': 37.4853, 'center_lng': -122.2353, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
microsoft	8001567	3	3	0	1	70	70	{'number_of_inventors_in_cluster': 3, 'locations': '(37.775 -122.4183); (37.3861 -122.0828); (37.4539 -122.1811)', 'center_lat': 37.775, 'center_lng': -122.4183, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
microsoft	8010980	2	2	0	1	70	70	{'number_of_inventors_in_cluster': 2, 'locations': '(37.3861 -122.0828); (37.5842 -122.365)', 'center_lat': 37.3861, 'center_lng': -122.0828, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
microsoft	8024648	2	1	1	2	70	70	{'number_of_inventors_in_cluster': 1, 'locations': '(37.3861 -122.0828)', 'center_lat': 37.3861, 'center_lng': -122.0828, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(47.5708 -122.2208)', 'center_lat': 47.5708, 'center_lng': -122.2208, 'state': 'WA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 1132.5429926475115}]
microsoft	8027518	10	8	2	2	70	70	{'number_of_inventors_in_cluster': 8, 'locations': '(47.6742 -122.1203); (47.6064 -122.3308); (47.6106 -122.1994); (47.6211 -122.2264); (47.7544 -122.1622); (47.6817 -122.2075); (47.6064 -122.3308); (47.6064 -122.3308)', 'center_lat': 47.6742, 'center_lng': -122.1203, 'state': 'WA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 2, 'locations': '(37.3231 -122.0311); (37.4539 -122.1811)', 'center_lat': 37.3231, 'center_lng': -122.0311, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 1151.0128137293436}]
microsoft	8051445	3	3	0	1	70	70	{'number_of_inventors_in_cluster': 3, 'locations': '(37.775 -122.4183); (37.4853 -122.2353); (37.43 -122.2528)', 'center_lat': 37.775, 'center_lng': -122.4183, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
microsoft	8065696	3	3	0	1	70	70	{'number_of_inventors_in_cluster': 3, 'locations': '(37.2267 -121.9736); (37.3861 -122.0828); (36.9742 -122.0297)', 'center_lat': 37.2267, 'center_lng': -121.9736, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
microsoft	8073673	3	2	1	2	70	70	{'number_of_inventors_in_cluster': 2, 'locations': '(37.2872 -121.9489); (37.3861 -122.0828)', 'center_lat': 37.2872, 'center_lng': -121.9489, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(47.6211 -122.2264)', 'center_lat': 47.6211, 'center_lng': -122.2264, 'state': 'WA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 1149.30061498946}]
microsoft	8112764	3	2	1	2	70	70	{'number_of_inventors_in_cluster': 2, 'locations': '(47.6742 -122.1203); (47.6436 -122.2289)', 'center_lat': 47.6742, 'center_lng': -122.1203, 'state': 'WA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(37.5028 -122.4683)', 'center_lat': 37.5028, 'center_lng': -122.4683, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 1131.363491860267}]
microsoft	8135609	2	2	0	1	70	70	{'number_of_inventors_in_cluster': 2, 'locations': '(37.2267 -121.9736); (37.4419 -122.1419)', 'center_lat': 37.2267, 'center_lng': -121.9736, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
microsoft	8194101	6	6	0	1	70	70	{'number_of_inventors_in_cluster': 6, 'locations': '(47.6106 -122.1994); (47.6419 -122.0792); (47.6106 -122.1994); (47.6106 -122.1994); (47.5303 -122.0314); (47.6064 -122.3308)', 'center_lat': 47.6106, 'center_lng': -122.1994, 'state': 'WA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
microsoft	8219394	9	9	0	1	70	70	{'number_of_inventors_in_cluster': 9, 'locations': '(47.6742 -122.1203); (47.6419 -122.0792); (47.6419 -122.0792); (47.7425 -121.9844); (47.6817 -122.2075); (47.7544 -122.1622); (47.7544 -122.1622); (47.6419 -122.0792); (47.6742 -122.1203)', 'center_lat': 47.6742, 'center_lng': -122.1203, 'state': 'WA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
microsoft	8225367	4	4	0	1	70	70	{'number_of_inventors_in_cluster': 4, 'locations': '(37.3394 -121.8939); (37.4853 -122.2353); (37.3231 -122.0311); (37.3231 -122.0311)', 'center_lat': 37.3394, 'center_lng': -121.8939, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
microsoft	8314832	4	4	0	1	70	70	{'number_of_inventors_in_cluster': 4, 'locations': '(47.6106 -122.1994); (47.6419 -122.0792); (47.6106 -122.1994); (47.6064 -122.3308)', 'center_lat': 47.6106, 'center_lng': -122.1994, 'state': 'WA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
microsoft	8320746	2	2	0	1	70	70	{'number_of_inventors_in_cluster': 2, 'locations': '(37.775 -122.4183); (37.775 -122.4183)', 'center_lat': 37.775, 'center_lng': -122.4183, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
microsoft	8332751	4	2	2	3	70	70	{'number_of_inventors_in_cluster': 2, 'locations': '(47.6106 -122.1994); (47.6064 -122.3308)', 'center_lat': 47.6106, 'center_lng': -122.1994, 'state': 'WA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(37.3861 -122.0828)', 'center_lat': 37.3861, 'center_lng': -122.0828, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 1136.9523385825958}, {'number_of_inventors_in_cluster': 1, 'locations': '(43.6956 -116.3531)', 'center_lat': 43.6956, 'center_lng': -116.3531, 'state': 'ID', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 628.9442228160704}]
microsoft	8340645	2	1	1	2	70	70	{'number_of_inventors_in_cluster': 1, 'locations': '(37.4853 -122.2353)', 'center_lat': 37.4853, 'center_lng': -122.2353, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(51.5112 -0.1198)', 'center_lat': 51.5112, 'center_lng': -0.1198, 'state': '', 'country': 'GB', 'geographical_relationship': 'cross border', 'haversine_distance_to_local': 8634.878457291028}]
microsoft	8365222	2	2	0	1	70	70	{'number_of_inventors_in_cluster': 2, 'locations': '(37.4853 -122.2353); (37.3542 -121.9542)', 'center_lat': 37.4853, 'center_lng': -122.2353, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
microsoft	8375405	5	5	0	1	70	70	{'number_of_inventors_in_cluster': 5, 'locations': '(37.775 -122.4183); (37.4853 -122.2353); (37.4539 -122.1811); (37.775 -122.4183); (37.3689 -122.0353)', 'center_lat': 37.775, 'center_lng': -122.4183, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
