cluster_id	company_id	company	patent_id	local_radius	remote_radius	number_of_inventors	locations	center_lat	center_lng	state	country	geographical_relationship	haversine_distance_to_local
146	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7731717	70	70	1	(39.7392 -104.9842)	39.7392	-104.9842	CO	US	domestic	N/A
147	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7736359	70	70	1	(40.015 -105.27)	40.015	-105.27	CO	US	domestic	N/A
148	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7744615	70	70	1	(40.1672 -105.1014)	40.1672	-105.1014	CO	US	domestic	N/A
149	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7744617	70	70	2	(37.4419 -122.1419); (37.775 -122.4183)	37.4419	-122.1419	CA	US	domestic	N/A
150	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7744617	70	70	1	(33.6383 -116.2422)	33.6383	-116.2422	CA	US	domestic	680.7926032057775
151	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7749217	70	70	1	(40.015 -105.27)	40.015	-105.27	CO	US	domestic	N/A
152	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7749220	70	70	1	(40.5853 -105.0839)	40.5853	-105.0839	CO	US	domestic	N/A
153	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7753881	70	70	4	(38.815 -90.9558); (38.5506 -90.3331); (38.4086 -89.9919); (38.5581 -91.0119)	38.5506	-90.3331	MO	US	domestic	N/A
154	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7753883	70	70	5	(38.815 -90.9558); (38.5506 -90.3331); (38.4086 -89.9919); (38.5581 -91.0119); (38.627 -90.1994)	38.5506	-90.3331	MO	US	domestic	N/A
155	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7753909	70	70	2	(39.7392 -104.9842); (40.1672 -105.1014)	39.7392	-104.9842	CO	US	domestic	N/A
156	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7753909	70	70	1	(45.5236 -122.675)	45.5236	-122.675	OR	US	domestic	1579.3405576384303
157	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7758551	70	70	8	(38.7975 -90.7856); (38.815 -90.9558); (38.7875 -90.6299); (38.5506 -90.3331); (38.5969 -90.5092); (38.8106 -90.6997); (38.5581 -91.0119); (38.8106 -90.6997)	38.7975	-90.7856	MO	US	domestic	N/A
158	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7763005	70	70	9	(38.7975 -90.7856); (38.815 -90.9558); (38.7875 -90.6299); (38.627 -90.1994); (38.4086 -89.9919); (38.5969 -90.5092); (38.8106 -90.6997); (38.5581 -91.0119); (38.8106 -90.6997)	38.7875	-90.6299	MO	US	domestic	N/A
159	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7763018	70	70	2	(40.3083 -105.0806); (40.0992 -104.9367)	40.3083	-105.0806	CO	US	domestic	N/A
160	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7766693	70	70	2	(40.1672 -105.1014); (39.9206 -105.0861)	40.1672	-105.1014	CO	US	domestic	N/A
161	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7766823	70	70	2	(37.4419 -122.1419); (37.775 -122.4183)	37.4419	-122.1419	CA	US	domestic	N/A
162	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7766823	70	70	1	(34.1008 -117.7678)	34.1008	-117.7678	CA	US	domestic	541.8605137030446
163	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7766905	70	70	1	(40.1672 -105.1014)	40.1672	-105.1014	CO	US	domestic	N/A
164	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7767686	70	70	1	(40.015 -105.27)	40.015	-105.27	CO	US	domestic	N/A
165	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7771425	70	70	3	(39.9206 -105.0861); (40.015 -105.27); (40.3083 -105.0806)	39.9206	-105.0861	CO	US	domestic	N/A
166	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7776005	70	70	1	(42.0042 -71.3333)	42.0042	-71.3333	MA	US	domestic	N/A
167	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7776035	70	70	3	(40.015 -105.27); (40.1672 -105.1014); (40.015 -105.27)	40.015	-105.27	CO	US	domestic	N/A
168	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7776036	70	70	3	(39.9936 -105.0892); (40.1672 -105.1014); (40.015 -105.27)	39.9936	-105.0892	CO	US	domestic	N/A
169	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7780662	70	70	1	(40.015 -105.27)	40.015	-105.27	CO	US	domestic	N/A
170	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7789230	70	70	1	(42.2761 -88.1919)	42.2761	-88.1919	IL	US	domestic	N/A
171	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7789878	70	70	5	(40.015 -105.27); (40.2247 -105.2708); (40.1672 -105.1014); (40.015 -105.27); (40.015 -105.27)	40.015	-105.27	CO	US	domestic	N/A
172	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7794423	70	70	2	(38.5828 -90.6628); (38.7809 -90.7884)	38.5828	-90.6628	MO	US	domestic	N/A
173	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7794457	70	70	2	(40.015 -105.27); (40.1672 -105.1014)	40.015	-105.27	CO	US	domestic	N/A
174	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7799026	70	70	2	(39.9778 -105.1314); (40.1672 -105.1014)	39.9778	-105.1314	CO	US	domestic	N/A
175	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7799028	70	70	2	(40.1672 -105.1014); (40.3083 -105.0806)	40.1672	-105.1014	CO	US	domestic	N/A
176	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7804308	70	70	2	(39.9614 -105.5103); (40.015 -105.27)	39.9614	-105.5103	CO	US	domestic	N/A
177	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7811283	70	70	5	(39.9778 -105.1314); (40.3978 -105.0744); (40.015 -105.27); (39.7392 -104.9842); (40.3083 -105.0806)	39.9778	-105.1314	CO	US	domestic	N/A
178	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7819865	70	70	1	(39.9614 -105.5103)	39.9614	-105.5103	CO	US	domestic	N/A
179	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7819872	70	70	3	(40.3083 -105.0806); (39.9778 -105.1314); (40.1672 -105.1014)	40.3083	-105.0806	CO	US	domestic	N/A
180	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7824400	70	70	1	(40.1672 -105.1014)	40.1672	-105.1014	CO	US	domestic	N/A
181	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7828773	70	70	1	(41.9142 -88.3087)	41.9142	-88.3087	MO	US	domestic	N/A
182	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7828773	70	70	1	(38.7892 -90.3225)	38.7892	-90.3225	MO	US	domestic	387.09467076601817
183	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7828794	70	70	1	(40.1672 -105.1014)	40.1672	-105.1014	CO	US	domestic	N/A
184	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7828798	70	70	5	(40.5853 -105.0839); (40.1672 -105.1014); (39.9778 -105.1314); (40.1672 -105.1014); (40.1672 -105.1014)	40.5853	-105.0839	CO	US	domestic	N/A
185	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7828798	70	70	1	(30.2669 -97.7428)	30.2669	-97.7428	TX	US	domestic	1325.0086630292217
186	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7833222	70	70	5	(40.1672 -105.1014); (40.015 -105.27); (40.3083 -105.0806); (40.1672 -105.1014); (40.015 -105.27)	40.1672	-105.1014	CO	US	domestic	N/A
187	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7837685	70	70	3	(40.1672 -105.1014); (40.015 -105.27); (39.7392 -104.9842)	40.1672	-105.1014	CO	US	domestic	N/A
188	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7841767	70	70	1	(38.815 -90.9558)	38.815	-90.9558	MO	US	domestic	N/A
189	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7843328	70	70	1	(38.8106 -90.6997)	38.8106	-90.6997	MO	US	domestic	N/A
190	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7846131	70	70	3	(38.815 -90.9558); (38.7875 -90.6299); (38.8106 -90.6997)	38.815	-90.9558	MO	US	domestic	N/A
191	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7846158	70	70	1	(40.015 -105.27)	40.015	-105.27	CO	US	domestic	N/A
192	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7846161	70	70	3	(40.015 -105.27); (40.2247 -105.2708); (40.015 -105.27)	40.015	-105.27	CO	US	domestic	N/A
193	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7850650	70	70	1	(39.0397 -90.1406)	39.0397	-90.1406	IL	US	domestic	N/A
194	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7857812	70	70	3	(39.9206 -105.0861); (40.015 -105.27); (40.3083 -105.0806)	39.9206	-105.0861	CO	US	domestic	N/A
195	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7862535	70	70	3	(38.5828 -90.6628); (38.7975 -90.7856); (38.7809 -90.7884)	38.5828	-90.6628	MO	US	domestic	N/A
196	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7879031	70	70	1	(40.015 -105.27)	40.015	-105.27	CO	US	domestic	N/A
197	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7879033	70	70	9	(40.0503 -105.0494); (40.5853 -105.0839); (40.1672 -105.1014); (40.015 -105.27); (40.1672 -105.1014); (40.1672 -105.1014); (40.1672 -105.1014); (39.9206 -105.0861); (40.015 -105.27)	40.0503	-105.0494	CO	US	domestic	N/A
198	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7879035	70	70	5	(40.015 -105.27); (40.2247 -105.2708); (40.1672 -105.1014); (40.015 -105.27); (40.015 -105.27)	40.015	-105.27	CO	US	domestic	N/A
199	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7887535	70	70	1	(40.1672 -105.1014)	40.1672	-105.1014	CO	US	domestic	N/A
200	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7887536	70	70	3	(40.3083 -105.0806); (39.9778 -105.1314); (40.1672 -105.1014)	40.3083	-105.0806	CO	US	domestic	N/A
201	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7896878	70	70	3	(40.3083 -105.0806); (39.9778 -105.1314); (40.1672 -105.1014)	40.3083	-105.0806	CO	US	domestic	N/A
202	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7901400	70	70	4	(39.9936 -105.0892); (40.015 -105.27); (40.015 -105.27); (39.8367 -105.0367)	39.9936	-105.0892	CO	US	domestic	N/A
203	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7905857	70	70	1	(41.9142 -88.3087)	41.9142	-88.3087	MO	US	domestic	N/A
204	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7909823	70	70	2	(40.015 -105.27); (40.3083 -105.0806)	40.015	-105.27	CO	US	domestic	N/A
205	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7922718	70	70	5	(39.9778 -105.1314); (40.3978 -105.0744); (40.015 -105.27); (39.9206 -105.0861); (40.3083 -105.0806)	39.9778	-105.1314	CO	US	domestic	N/A
206	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7922953	70	70	1	(40.015 -105.27)	40.015	-105.27	CO	US	domestic	N/A
207	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7927012	70	70	2	(38.815 -90.9558); (38.627 -90.1994)	38.815	-90.9558	MO	US	domestic	N/A
208	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7927012	70	70	1	(34.4114 -118.5392)	34.4114	-118.5392	CA	US	domestic	2500.151821366166
209	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7927328	70	70	2	(39.9614 -105.5103); (40.015 -105.27)	39.9614	-105.5103	CO	US	domestic	N/A
210	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7927329	70	70	1	(40.015 -105.27)	40.015	-105.27	CO	US	domestic	N/A
211	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7935052	70	70	1	(40.2247 -105.2708)	40.2247	-105.2708	CO	US	domestic	N/A
212	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7938825	70	70	2	(40.0503 -105.0494); (39.9528 -105.1681)	40.0503	-105.0494	CO	US	domestic	N/A
213	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7938825	70	70	1	(42.7653 -71.4681)	42.7653	-71.4681	NH	US	domestic	2798.23974436036
214	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7947039	70	70	1	(40.1672 -105.1014)	40.1672	-105.1014	CO	US	domestic	N/A
215	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7947041	70	70	3	(40.1672 -105.1014); (40.3978 -105.0744); (40.1672 -105.1014)	40.1672	-105.1014	CO	US	domestic	N/A
216	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7947041	70	70	2	(39.1619 -84.4569); (39.1619 -84.4569)	39.1619	-84.4569	OH	US	domestic	1766.6610111986442
217	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7947041	70	70	1	(30.2669 -97.7428)	30.2669	-97.7428	TX	US	domestic	1286.7715347674252
218	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7951150	70	70	2	(40.1672 -105.1014); (39.9778 -105.1314)	40.1672	-105.1014	CO	US	domestic	N/A
219	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7955327	70	70	2	(40.5853 -105.0839); (40.1672 -105.1014)	40.5853	-105.0839	CO	US	domestic	N/A
220	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7955332	70	70	4	(40.3083 -105.0806); (39.9778 -105.1314); (40.1672 -105.1014); (40.015 -105.27)	40.3083	-105.0806	CO	US	domestic	N/A
221	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7959633	70	70	7	(40.5853 -105.0839); (40.1672 -105.1014); (40.015 -105.27); (40.1672 -105.1014); (40.1672 -105.1014); (39.9206 -105.0861); (40.015 -105.27)	40.1672	-105.1014	CO	US	domestic	N/A
222	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7963965	70	70	5	(40.5853 -105.0839); (40.1672 -105.1014); (39.9778 -105.1314); (40.1672 -105.1014); (40.1672 -105.1014)	40.5853	-105.0839	CO	US	domestic	N/A
223	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7972328	70	70	5	(40.0503 -105.0494); (40.015 -105.27); (39.7392 -104.9842); (40.2247 -105.2708); (39.7556 -105.2206)	40.0503	-105.0494	CO	US	domestic	N/A
224	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7972328	70	70	1	(45.5236 -122.675)	45.5236	-122.675	OR	US	domestic	1557.5622408267993
225	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7972328	70	70	1	(37.5422 -122.515)	37.5422	-122.515	CA	US	domestic	1536.475250194329
226	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7972332	70	70	3	(40.5853 -105.0839); (40.3083 -105.0806); (40.3978 -105.0744)	40.5853	-105.0839	CO	US	domestic	N/A
227	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7979138	70	70	2	(39.9778 -105.1314); (40.015 -105.27)	39.9778	-105.1314	CO	US	domestic	N/A
228	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7980408	70	70	2	(42.4222 -88.6136); (42.1681 -88.4281)	42.4222	-88.6136	IL	US	domestic	N/A
229	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7985220	70	70	1	(39.9614 -105.5103)	39.9614	-105.5103	CO	US	domestic	N/A
230	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7988651	70	70	1	(55.2083 -2.0784)	55.2083	-2.0784	N/A	GB	domestic	N/A
231	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7988677	70	70	1	(40.6461 -111.4972)	40.6461	-111.4972	UT	US	domestic	N/A
232	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7992557	70	70	2	(48.671 6.1508); (48.6831 6.148)	48.671	6.1508	N/A	FR	domestic	N/A
233	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	7998109	70	70	3	(38.5828 -90.6628); (38.7975 -90.7856); (38.7809 -90.7884)	38.5828	-90.6628	MO	US	domestic	N/A
234	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8002462	70	70	2	(40.1672 -105.1014); (40.015 -105.27)	40.1672	-105.1014	CO	US	domestic	N/A
235	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8012150	70	70	3	(40.0503 -105.0494); (40.015 -105.27); (40.015 -105.27)	40.0503	-105.0494	CO	US	domestic	N/A
236	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8016824	70	70	2	(40.1672 -105.1014); (40.015 -105.27)	40.1672	-105.1014	CO	US	domestic	N/A
237	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8034028	70	70	3	(38.815 -90.9558); (38.627 -90.1994); (38.5581 -91.0119)	38.815	-90.9558	MO	US	domestic	N/A
238	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8034028	70	70	1	(38.4086 -89.9919)	38.4086	-89.9919	IL	US	domestic	95.16327489356348
239	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8034049	70	70	1	(39.7392 -104.9842)	39.7392	-104.9842	CO	US	domestic	N/A
240	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8034052	70	70	1	(40.015 -105.27)	40.015	-105.27	CO	US	domestic	N/A
241	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8038674	70	70	1	(40.5853 -105.0839)	40.5853	-105.0839	CO	US	domestic	N/A
242	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8041964	70	70	2	(38.5828 -90.6628); (38.5833 -90.4067)	38.5828	-90.6628	MO	US	domestic	N/A
243	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8052642	70	70	8	(38.7975 -90.7856); (38.815 -90.9558); (38.7875 -90.6299); (38.627 -90.1994); (38.4086 -89.9919); (38.8106 -90.6997); (38.5581 -91.0119); (38.7975 -90.7856)	38.7875	-90.6299	MO	US	domestic	N/A
244	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8052642	70	70	1	(37.1306 -121.6533)	37.1306	-121.6533	CA	US	domestic	2713.082688760141
245	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8061014	70	70	2	(25.7211 -80.2686); (25.7739 -80.1939)	25.7211	-80.2686	FL	US	domestic	N/A
246	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8062247	70	70	4	(34.75 137.9167); (34.75 137.9167); (34.75 137.9167); (34.75 137.9167)	34.75	137.9167	N/A	JP	domestic	N/A
247	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8062290	70	70	3	(40.015 -105.27); (40.1672 -105.1014); (40.015 -105.27)	40.015	-105.27	CO	US	domestic	N/A
248	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8062291	70	70	1	(40.015 -105.27)	40.015	-105.27	CO	US	domestic	N/A
249	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8080008	70	70	3	(40.0503 -105.0494); (40.015 -105.27); (40.015 -105.27)	40.0503	-105.0494	CO	US	domestic	N/A
250	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8091548	70	70	2	(44.8918 10.9949); (45.05 11.1333)	44.8918	10.9949	N/A	IT	domestic	N/A
251	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8091548	70	70	1	(44.9774 7.4102)	44.9774	7.4102	N/A	IT	domestic	282.31205517316687
252	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8092451	70	70	2	(40.1672 -105.1014); (40.3083 -105.0806)	40.1672	-105.1014	CO	US	domestic	N/A
253	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8096961	70	70	2	(39.9614 -105.5103); (40.015 -105.27)	39.9614	-105.5103	CO	US	domestic	N/A
254	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8100896	70	70	1	(40.015 -105.27)	40.015	-105.27	CO	US	domestic	N/A
255	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8100902	70	70	1	(40.1672 -105.1014)	40.1672	-105.1014	CO	US	domestic	N/A
256	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8104956	70	70	1	(40.1672 -105.1014)	40.1672	-105.1014	CO	US	domestic	N/A
257	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8105323	70	70	8	(40.015 -105.27); (40.1672 -105.1014); (40.1672 -105.1014); (40.015 -105.27); (40.1672 -105.1014); (40.0503 -105.0494); (40.015 -105.27); (39.5539 -104.9689)	40.015	-105.27	CO	US	domestic	N/A
258	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8105323	70	70	2	(30.2669 -97.7428); (30.2669 -97.7428)	30.2669	-97.7428	TX	US	domestic	1280.7571900799844
259	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8105323	70	70	1	(40.8689 -73.3656)	40.8689	-73.3656	NY	US	domestic	2686.633282162968
260	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8105323	70	70	1	(45.5236 -122.675)	45.5236	-122.675	OR	US	domestic	1543.0248316145999
261	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8113057	70	70	2	(39.9614 -105.5103); (40.015 -105.27)	39.9614	-105.5103	CO	US	domestic	N/A
262	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8123401	70	70	1	(38.5828 -90.6628)	38.5828	-90.6628	MO	US	domestic	N/A
263	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8123743	70	70	4	(40.3083 -105.0806); (39.9778 -105.1314); (40.1672 -105.1014); (40.015 -105.27)	40.3083	-105.0806	CO	US	domestic	N/A
264	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8123744	70	70	1	(40.015 -105.27)	40.015	-105.27	CO	US	domestic	N/A
265	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8127761	70	70	3	(45.0667 11.0167); (44.8333 11.2833); (44.7667 10.7833)	45.0667	11.0167	N/A	IT	domestic	N/A
266	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8128622	70	70	3	(40.5853 -105.0839); (40.015 -105.27); (40.015 -105.27)	40.5853	-105.0839	CO	US	domestic	N/A
267	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8128624	70	70	3	(40.1672 -105.1014); (40.015 -105.27); (39.7392 -104.9842)	40.1672	-105.1014	CO	US	domestic	N/A
268	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8141608	70	70	3	(44.8918 10.9949); (44.8333 11.1333); (44.7167 11.2833)	44.8918	10.9949	N/A	IT	domestic	N/A
269	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8142404	70	70	4	(38.815 -90.9558); (38.7875 -90.6299); (38.4086 -89.9919); (38.8106 -90.6997)	38.7875	-90.6299	MO	US	domestic	N/A
270	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8147485	70	70	7	(40.015 -105.27); (40.1672 -105.1014); (40.2247 -105.2708); (39.7556 -105.2206); (40.015 -105.27); (40.0503 -105.0494); (39.8367 -105.0367)	40.015	-105.27	CO	US	domestic	N/A
271	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8147489	70	70	2	(40.015 -105.27); (40.3978 -105.0744)	40.015	-105.27	CO	US	domestic	N/A
272	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8157795	70	70	5	(40.1672 -105.1014); (40.015 -105.27); (40.3083 -105.0806); (40.1672 -105.1014); (40.015 -105.27)	40.1672	-105.1014	CO	US	domestic	N/A
273	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8162889	70	70	1	(41.9142 -88.3087)	41.9142	-88.3087	MO	US	domestic	N/A
274	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8162889	70	70	1	(38.7892 -90.3225)	38.7892	-90.3225	MO	US	domestic	387.09467076601817
275	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8162940	70	70	3	(39.9778 -105.1314); (40.1672 -105.1014); (40.015 -105.27)	39.9778	-105.1314	CO	US	domestic	N/A
276	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8176916	70	70	3	(44.8833 11.0667); (44.8333 11.2833); (44.9683 11.3551)	44.8833	11.0667	N/A	IT	domestic	N/A
277	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8182477	70	70	2	(39.9614 -105.5103); (40.015 -105.27)	39.9614	-105.5103	CO	US	domestic	N/A
278	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8186349	70	70	1	(34.75 137.9167)	34.75	137.9167	N/A	JP	domestic	N/A
279	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8186349	70	70	1	(35.685 139.7514)	35.685	139.7514	N/A	JP	domestic	196.43193437051787
280	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8187262	70	70	1	(39.9614 -105.5103)	39.9614	-105.5103	CO	US	domestic	N/A
281	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8187523	70	70	3	(44.8918 10.9949); (44.8333 11.1333); (44.8333 11.2833)	44.8918	10.9949	N/A	IT	domestic	N/A
282	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8192433	70	70	6	(39.9778 -105.1314); (40.1672 -105.1014); (39.9206 -105.0861); (40.1672 -105.1014); (40.015 -105.27); (39.7392 -104.9842)	39.9778	-105.1314	CO	US	domestic	N/A
283	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8197132	70	70	2	(38.5833 -90.4067); (38.7483 -89.9831)	38.5833	-90.4067	MO	US	domestic	N/A
284	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8197502	70	70	2	(25.7211 -80.2686); (25.7739 -80.1939)	25.7211	-80.2686	FL	US	domestic	N/A
285	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8197633	70	70	1	(37.2267 -121.9736)	37.2267	-121.9736	CA	US	domestic	N/A
286	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8202242	70	70	1	(40.015 -105.27)	40.015	-105.27	CO	US	domestic	N/A
287	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8202271	70	70	1	(39.9614 -105.5103)	39.9614	-105.5103	CO	US	domestic	N/A
288	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8211105	70	70	5	(40.1672 -105.1014); (39.9778 -105.1314); (39.9936 -105.0892); (40.015 -105.27); (40.1672 -105.1014)	40.1672	-105.1014	CO	US	domestic	N/A
289	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8211105	70	70	1	(37.5422 -122.515)	37.5422	-122.515	CA	US	domestic	1533.2310468348614
